cluster,selected_feature,annotation_result,annotation_warning,cluster.size,source,Alignment.ID,Average.Rt.min.,Average.Mz,Adduct.type,level,Formula,Structure,Total.score,Final.score,Title,MS1.count,MSMS.count,PRECURSORMZ,PRECURSORTYPE,Theoretical.mass,Mass.error,Formula.score,Ontology,InChIKey,SMILES,Links,Chow..1,Chow..2,Chow..3,Chow..4,Chow..5,Chow..6,Chow..7,Chow..8,Chow..9,Chow..10,Chow..11,Chow..12,Chow..13,Chow..14,Chow..15,Chow..16,Chow..17,Chow..18,Chow..19,Chow..20,Chow..21,Blank.1,Blank.2,Blank.3,High.Fat..1,High.Fat..2,High.Fat..3,High.Fat..4,High.Fat..5,High.Fat..6,High.Fat..7,High.Fat..8,High.Fat..9,High.Fat..10,High.Fat..11,High.Fat..12,High.Fat..13,High.Fat..14,High.Fat..15,High.Fat..16,High.Fat..17,High.Fat..18,QC.1,QC.2,QC.3,QC.4,QC.5,QC.6,QC.7,MS.MS.spectrum
2052,neg_7299,Simple ID,,2,neg,7299,13.361,672.53479,[M-H]-,generic,C38H76NO6P,CerP(d18:1/20:0),4.7134,4.7134,Unknown,3,33,672.5348,[M-H]-,673.541025782,-0.0010507,2.524,Phosphosphingolipids,QDXTYNOQCQVNET-NUKVNZTCSA-N,O=C(NC(COP(=O)(O)O)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCC,"HMDB=HMDB0010702,ChEBI=CHEBI:72967;CHEBI:73140,FooDB=FDB027852,BMDB=BMDB10702,LipidMAPS=LMSP02050005,PubChem=5283584,COCONUT=CNP0023139",0,0,0,0,0,0,0,0,0,0,9e-4,0,0,0,3e-4,0,0,4e-4,0,0,0,0.0131,0.086,0.064,0.3289,0.3401,0.3043,0.1664,0.1607,0.1667,0.1242,0.1215,0.1377,0.1638,0.1718,0.1647,0.1244,0.1104,0.1227,0.1108,0.1239,0.1285,0.0227,0.0222,0.0237,0.022,0.0219,0.0229,0.0212,51.70956:23 203.79819:40 275.66241:11 303.94269:20 309.27936:67 327.28903:66 327.31604:15 328.37366:10 329.28662:49 352.32269:70 395.33142:135 395.38251:12 531.35022:24 549.78937:11 577.53015:39 605.11627:10 622.51746:24 624.76538:32 626.57166:3279 627.28815:53 627.43329:42 627.5719:82 627.63361:16 627.6947:18 627.77051:49 627.85571:120 627.94733:13 628.17383:42 628.47394:12 628.53241:84 629.263:15 632.07355:18 672.57428:28
2053,neg_7304,Unknown compound,,1,neg,7304,15.937,672.57104,[M-H]-,,,,,,,,,,,,,,,,,,0.1434,0.1369,0.1429,0.3587,0.3538,0.3471,0.0638,0.0634,0.0721,0.0856,0.0816,0.0821,0.0402,0.0564,0.0468,0.0328,0.0353,0.0369,0.0336,0.0208,0.0219,0.1674,0.4162,0.2988,2.1113,1.8902,1.7012,0.9828,0.2505,0.8704,0.9224,0.9224,1.1402,1.6956,1.6407,1.8136,2.1778,1.3033,1.2483,1.6621,1.9278,1.751,0.3043,0.2295,0.2202,0.2682,0.2125,0.239,0.2728,57.97613:159 95.1178:25 124.42898:16 267.23251:117 267.28375:10 268.23315:201 268.2854:16 414.24811:32 461.61047:16 626.59912:13 637.60846:87 648.33331:151 664.06299:20 668.48792:12 668.80536:11 672.56915:491 672.80829:21
2054,neg_7305,Simple ID,,1,neg,7305,15.519,672.57117,[M+Cl]-,generic,C40H79NO4,Cer(d16:1(4E)/24:0(2OH)),4.424,4.424,Unknown,3,14,672.5712,[M+Cl]-,637.600910008,-0.0008887,2.459,Ceramides,FLPBJVOYHZWCLM-OKNVCQKNNA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC,LipidMAPS=LMSP02010086,0.107,0.0922,0.1067,0.0938,0.0867,0.0907,0.2285,0.2343,0.2275,0.0839,0.0905,0.0838,0.237,0.2222,0.2353,0.0813,0.0804,0.0872,0.0462,0.0716,0.0659,0.1371,0.0194,0.0645,0.0242,0.008,0.0222,0.0226,0,0.0233,0.005,0.0039,0,0.0061,0,0,0.0364,0.0179,0.059,0.0201,0.0234,0.0242,0.1006,0.1086,0.1089,0.095,0.099,0.095,0.114,52.93986:10 67.51303:15 92.23177:11 139.43243:18 152.33334:35 199.31071:47 355.85648:72 636.55078:112 636.59821:53 668.52057:15 672.57263:477 672.81738:60 672.90393:27 673.03174:26
2055,pos_8835,Double ID,,2,pos,8835,17.912,638.64496,[M+H]+,generic,C41H83NO3,Cer(d18:0/23:0),5.3143,5.3143,Cer 41:0;O2|Cer 19:0;O2/22:0,3,13,638.645,[M+H]+,637.637295516,-0.000428,2.994,Ceramides,FTSDYFFYZJTACJ-IOLBBIBUSA-N,O=C(NC(CO)C(O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCC,"HMDB=HMDB0011767,FooDB=FDB028437,BMDB=BMDB11767,COCONUT=CNP0001897",0.02,0.0126,0.0203,0.0122,0.009,0.0086,0.008,0.0114,0.0136,0.0145,0.0065,0.0087,0.0077,0.0066,0.0047,0.0144,0.1069,0.0112,0.0086,0.0047,0.0056,0.0235,0.027,0.0059,0.0502,0.2338,0.0462,0.0762,0.0347,0.061,0.0355,0.039,0.0306,0.037,0.031,0.034,0.0482,0.0648,0.0582,0.0863,0.0697,0.073,0.0263,0.0224,0.0235,0.0446,0.0121,0.0224,0.0154,97.10223:136 121.0153:14 267.28366:180 268.29572:29 280.29156:43 284.29535:79 287.15936:38 298.35815:14 302.77686:14 354.37787:62 602.62311:73 620.63422:531 620.67371:120
2056,neg_7315,Unknown compound,,1,neg,7315,5.327,673.39465,[M-H]-,,,,,,,,,,,,,,,,,,0,0.0068,0,0.0022,0.0019,0.0021,0.0031,0.0037,0.0021,0.0027,0.0055,0.0073,0.0052,0.0059,0.0069,0.0028,0.0015,4e-4,0.0029,0,0.0043,0.0809,0.0144,0.0246,0.0131,0.0285,0.0098,0.0186,0.0228,0.0186,0.0092,0.0086,0.0086,0.0193,0.0115,0.0058,0.0069,0.0116,0.0121,0.0139,0.0179,0.0182,0.0027,0.0051,0.0031,0.0073,0.0018,0.0044,0.0058,69.0437:14 82.64167:51 96.59815:46 96.60873:12 96.95789:139 96.98169:14 99.69746:89 189.74559:16 233.96436:13 281.24875:219 281.66751:18 314.08423:75 335.14642:51 424.35397:52 438.8031:13 509.34259:27 513.42993:81 518.35242:120 525.66083:20 550.37823:33 553.44641:22 597.49963:20 599.4646:39 620.83459:35 655.43158:102 669.47339:258 673.39459:42 673.4848:40
2057,neg_7327,Unknown compound,,2,neg,7327,8.294,673.54187,[M+FA-H]-,,,,,,,,,,,,,,,,,,0.3427,0.3715,0.3381,0.1361,0.1271,0.1233,0.0631,0.0574,0.0605,0,0,0,0.0629,0.0648,0.0653,0.1044,0.111,0.1115,0.0601,0.0649,0.0657,0.0213,0.015,0.0043,0.0051,0.0028,0.0017,0.0014,0.0043,0.0059,0,0.0023,0,0.0016,0.0025,0,0,0.0031,0.0011,8e-4,0.0015,0.0017,0.061,0.0678,0.0676,0.0686,0.0675,0.0651,0.0659,67.55008:255 183.4458:10 186.189:34 210.77457:35 216.92332:10 220.64622:12 245.01755:23 246.03656:55 299.26126:162 300.26196:114 327.47919:14 373.2692:180 373.29706:31 373.36877:40 373.39566:15 467.83875:14 610.58105:29 621.9007:27 673.40393:44 673.54114:2396
2058,neg_7333,Unknown compound,,1,neg,7333,14.397,673.57385,[M-H]-,,,,,,,,,,,,,,,,,,0.0641,0.0576,0.0644,0.0835,0.0853,0.084,0.098,0.0943,0.0906,0.0689,0.0747,0.0699,0.0903,0.0843,0.0892,0.0764,0.0753,0.0735,0.0896,0.0816,0.0828,0.1147,0.1043,0.2869,0.6416,0.6539,0.645,0.2655,0.2738,0.2618,0.2177,0.216,0.2208,0.2757,0.2894,0.2866,0.4913,0.4686,0.478,0.4783,0.5007,0.5139,0.1371,0.144,0.1467,0.1501,0.1536,0.1536,0.1534,61.98804:919 164.09294:12 165.47427:45 237.27792:24 277.21255:112 577.51251:19 627.57288:14 673.55707:20
2059,neg_7337,Simple ID,,2,neg,7337,20.203,673.59131,[M-H]-,generic,C47H78O2,"CE(20:3(8Z,11Z,14Z))",5.062,5.062,Unknown,3,19,673.5913,[M-H]-,674.600181736,0.0016053,2.887,Cholesteryl esters,MLPRJPSMAFZPLA-PJSAOELNSA-N,O=C(OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCCC(C)C)C2(C)CC1)CCCCCCC=CCC=CCC=CCCCCC,"HMDB=HMDB0006736,ChEBI=CHEBI:84346,FooDB=FDB024050,BMDB=BMDB06736,LipidMAPS=LMST01020013,Serum=HMDB0006736,BLEXP=BLEXPDB00014274976,COCONUT=CNP0082463",0.0023,0.003,0.0017,0.0024,0.003,0.0019,0.0016,0.0012,0.0013,0.0054,0.0049,0.0047,0.002,0.0019,0.0043,0.0038,0.004,0.004,0.0013,0.0052,0.0049,0,0.0603,0.0384,0.0214,0.0259,0.0256,0.0236,0.0185,0.0239,0.031,0.0308,0.0276,0.0264,0.0289,0.0219,0.0871,0.08,0.088,0.1209,0.1251,0.1267,0.0117,0.0117,0.0123,0.0117,0.0108,0.0102,0.0113,61.99049:14 133.43225:33 136.20859:76 158.69762:233 158.74229:10 190.47374:12 202.3714:23 202.78108:18 298.80179:72 384.46344:14 481.38852:81 489.33621:48 593.27899:19 636.17914:32 642.56708:20 649.13593:28 670.31317:46 673.5957:512 673.90765:42
2060,pos_11299,Unknown compound,,3,pos,11299,21.894,712.66107,[M+NH4]+,,,,,,,,,,,,,,,,,,0.0108,0.0111,0.0122,0.0053,0.0058,0.006,0.0033,0.0029,0.0032,0.0046,0.0048,0.0042,0.0105,0.0102,0.0109,0.0103,0.0105,0.011,0.0091,0.0091,0.0061,0.0612,0.0146,0.0195,0.0227,0.0287,0.0248,0.0365,0.0338,0.0332,0.0719,0.0637,0.0712,0.0223,0.0223,0.0181,0.0769,0.0689,0.0684,0.0289,0.0327,0.0258,0.0123,0.013,0.0131,0.0135,0.0142,0.0122,0.0129,151.11353:121 153.46295:19 277.24957:33 429.33493:120 431.39651:32 677.60748:12 695.6322:541 695.70917:17 696.62976:41 696.65924:15 700.90472:20 712.6156:88 712.68536:34
2061,neg_8378,Simple ID,Other possible annotated peaks for this cluster.,3,neg,8378,11.658,714.50824,[M-H]-,generic,C39H74NO8P,PE(20:1(11Z)/14:1(9Z)),5.7662,5.7662,PE 34:2|PE 16:0_18:2,3,35,714.5082,[M-H]-,715.515204958,-0.0002715,3.318,Phosphatidylethanolamines,DWHRTOHTUJFITL-DFQIBMCCSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCCCC,"HMDB=HMDB0009251,FooDB=FDB026441,BMDB=BMDB09251,LipidMAPS=LMGP02010844,COCONUT=CNP0383533",0.617,0.7163,0.5965,0.8278,0.8137,0.8233,1.56,1.5737,1.6184,1.4546,1.4684,1.4342,3.1728,3.1837,3.2237,0.4777,0.5428,0.491,0.5338,0.4333,0.4456,0.6936,0.438,0.4956,0.8076,0.8147,1.3093,0.5204,0.4263,0.4272,0.6147,0.6222,0.6322,0.7411,0.7076,0.9485,0.4147,0.6714,0.3882,0.6588,0.4598,0.3989,0.9778,0.9163,0.8983,0.8727,0.8653,0.8247,0.8546,53.04016:123 139.96515:222 160.72499:43 253.87122:11 255.23416:549 259.12021:11 275.43274:129 275.47208:11 279.23218:1616 279.29834:196 279.52557:77 279.71667:20 279.81049:54 279.84457:24 279.87363:20 279.92038:47 280.22842:17 280.61548:17 387.0098:17 434.26376:22 452.27707:72 453.069:56 456.31879:94 596.1781:62 597.48938:77 615.50391:81 626.52917:41 630.20673:25 680.03986:25 697.5744:46 709.69489:12 710.1424:11 714.50745:581 714.57349:40 714.7323:38
2062,pos_12856,Unknown compound,,2,pos,12856,12.66,760.58679,[M+2ACN+H]+,,,,,,,,,,,,,,,,,,0.4769,1.1049,0,4.1735,4.4107,4.008,10.9499,11.0007,10.7625,9.7361,9.6563,9.523,8.5825,11.0244,10.8962,0.3878,0.1657,1e-4,0,0,0,1.3945,1.6765,1.6437,6.5875,7.3059,6.7068,9.5155,7.5773,12.348,10.0585,9.5116,9.2384,12.5198,12.4008,12.4011,7.9129,7.861,7.7431,2.7229,2.6567,2.6003,2.5055,1.1836,1.1578,1.9298,2.3027,1.8873,1.052,60.08102:111 86.09695:257 98.98354:331 99.02457:11 124.9978:14 184.07332:10065 184.43817:65 184.48055:52 185.00026:13 190.78273:14 234.13672:35 496.33749:73 504.35507:80 677.01727:11 760.51038:18 760.58606:3118
2063,neg_7393,Unknown compound,,1,neg,7393,15.463,676.56372,[M+Cl]-,,,,,,,,,,,,,,,,,,0.0224,0.0206,0.0239,0.0116,0.0154,0.0139,9e-4,0,0,0.0133,0.0083,0.0087,0,0,0,0.0092,0.012,0.0104,0.0131,0.0105,0.0146,0.0287,0.0258,0.0638,0.0382,0.0297,0.0365,0,5e-4,0,0.0241,0.0243,0.0244,0.0317,0.0474,0.0449,0.0013,0.0012,0,0.0179,0.0228,0.0208,0.0089,0.0065,0.0072,0.0159,0.001,0.0061,0.0118,81.53511:145 119.88368:29 134.0835:31 173.29019:33 193.8609:20 361.12033:14 602.20172:18 630.94714:26 676.57599:804 676.65985:72 676.84216:15
2064,neg_7399,Unknown compound,,1,neg,7399,13.097,676.58344,[M-H]-,,,,,,,,,,,,,,,,,,0.0052,0.0061,0.0041,0.0163,0.0201,0.0155,0.0058,0.0069,0.002,0,0,8e-4,0.0085,0.0102,0.0127,0.0044,0.0036,0.0072,3e-4,0.0011,0.0039,0.0175,0,0.0349,0.0057,0.0051,0.004,0.0021,0.0087,0.0036,0.0173,0.0174,0.0161,0.0097,0.0095,0,0.0061,0,0.0062,0,0.0074,0.0078,0.0032,0.0056,0,0.0114,0.0021,0.0046,0.0124,61.9861:94 99.97438:42 112.9844:113 167.35312:36 226.61482:58 310.49805:20 323.21542:45 340.20966:72 386.97058:63 387.05777:12 516.42395:12 580.50726:128 603.5332:46 609.43915:28 624.66846:59 630.54712:1619 631.34021:28 631.50177:17 631.56549:106 631.71771:27 631.85553:27 631.95135:56 632.23126:12 632.59839:18 632.71454:18 636.5777:11 638.53906:21 639.5589:143 640.57697:37 641.86322:52 675.67236:39 675.72382:10 676.49554:126 676.55029:24 676.99133:28
2065,neg_740,Unknown compound,,1,neg,740,1.358,305.16196,[M+FA-H]-,,,,,,,,,,,,,,,,,,0.0506,0.0498,0.0488,0.3851,0.3528,0.3866,0.3689,0.3748,0.3744,0.2352,0.2508,0.239,0.3076,0.309,0.318,0.1183,0.1174,0.1211,0.1565,0.1601,0.1674,0,0,0,0.1214,0.1228,0.1314,0.2334,0.2338,0.2239,0.1184,0.1245,0.1259,0.1769,0.1688,0.1836,0.11,0.1093,0.1043,0.2042,0.2124,0.2202,0.1859,0.1664,0.1003,0.1812,0.1721,0.07,0.1703,136.04768:151 178.2963:21 261.17145:137 305.16028:573
2066,neg_7410,Simple ID,,1,neg,7410,7.341,677.4425,[M-H]-,generic,C35H67O10P,PG(15:1(9Z)/14:0),4.5391,4.5391,PG 29:1|PG 14:0_15:1,3,42,677.4425,[M-H]-,678.447184974,-0.0025915,2.476,Phosphatidylglycerols,ACBQARUBGBUZAV-OPLWJOCLNA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCC,LipidMAPS=LMGP04010163,0,0.005,0,0.0207,0.0194,0.0219,0.1028,0.1046,0.1007,0.0264,0.0181,0.0245,0.1003,0.0996,0.1041,0.0241,0.0284,0.0288,0.0254,0,0.0116,0.0677,0.04,0.0177,0.0082,0.0049,0.0039,0,0,0,0,0,0,0,0,0,0,0.0026,0,0.0324,0.0345,0.0343,0.0289,0.0261,0.0309,0.0307,0.0274,0.029,0.0338,69.21979:43 113.99427:18 140.37343:21 152.99344:404 153.03539:18 156.14894:12 171.00536:19 227.20094:184 227.37968:10 227.47693:13 227.66045:36 227.90146:27 238.67645:27 239.19983:419 239.24915:16 239.38107:13 281.25421:156 283.93494:16 284.49753:33 299.00049:11 360.17056:181 360.22232:17 394.21033:18 395.17044:12 421.70206:90 428.03488:21 439.35626:107 451.24356:49 453.2616:65 454.24579:53 469.25742:39 486.69452:123 514.62335:56 515.47296:53 545.4118:33 585.44135:39 604.44135:19 604.51477:59 677.37073:153 677.4425:515 677.52924:180 677.60352:31
2067,neg_7412,Simple ID,,1,neg,7412,8.376,677.45789,[M-H]-,generic,C39H67O7P,"PA(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))",3.9068,3.9068,Unknown,3,36,677.4579,[M-H]-,678.462441114,-0.0027353,2.109,"1-(1Z-alkenyl),2-acyl-glycerophosphates",PDBDSXJREWDZKL-DGCHLTAMNA-N,O=C(OC(COC=CCCCCCCCCCCCCCC)COP(=O)(O)O)CCCC=CCC=CCC=CCC=CCC=CCC,LipidMAPS=LMGP10030022,0,0,0,0.026,0.0267,0.0344,0.05,0.0487,0.0456,0.012,0.0011,0.0077,0.0743,0.0748,0.0729,0.0322,0.0298,0.038,0.001,0.0198,0.0121,0.013,0.0956,0.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.0191,0.0161,0.0196,0.0049,0.017,0.0056,53.15212:10 64.7602:36 67.88351:70 77.07736:47 81.90993:33 87.23125:17 94.98264:47 100.94213:43 108.28919:255 108.31189:35 124.60445:12 125.15792:30 128.40991:61 146.03925:19 157.02409:26 162.80719:27 199.16682:51 209.32906:244 209.37674:10 227.19931:24 246.40004:87 255.43103:124 271.22192:190 316.77686:103 361.84091:33 406.92441:11 476.29654:22 483.2515:27 569.29041:42 631.49774:169 641.53149:111 659.55994:45 673.19958:48 677.47705:757 677.54871:23 677.63635:32
2068,neg_742,Simple ID,,1,neg,742,4.788,305.24884,[M-H]-,generic,C20H34O2,"5,8,11-Eicosatrienoic acid",8.3283,8.3283,FA 20:3,3,1,305.2488,[M-H]-,306.255880328,-0.0001961,4.113,Long-chain fatty acids,UNSRRHDPHVZAHH-YOILPLPUSA-N,O=C(O)CCCC=CCC=CCC=CCCCCCCCC,"HMDB=HMDB0010378,ChEBI=CHEBI:72865;CHEBI:78043;CHEBI:93688,FooDB=FDB027529,BMDB=BMDB10378,LipidMAPS=LMFA01030157;LMFA01030381,Feces=HMDB0010378,Serum=HMDB0010378,PubChem=5282825,UNPD=UNPD134131;UNPD84086,BLEXP=BLEXPDB00000004028,COCONUT=CNP0325773",3.4033,3.3284,3.4075,5.5442,5.2238,5.3289,3.617,3.6099,3.5508,1.6599,2.0228,1.9275,1.6573,1.6096,1.6755,0.5896,0.5762,0.6212,0.6537,0.7248,0.7277,0.6358,0.2189,0.3384,1.388,1.4264,1.4526,1.2566,1.3623,1.2539,0.7758,0.7342,0.7426,0.8588,0.8943,0.9337,0.6872,0.7339,0.6497,0.5999,0.6292,0.5919,1.5055,1.524,1.5721,1.5838,1.6352,1.6015,1.6793,305.24945:491
2069,neg_7432,Unknown compound,,1,neg,7432,5.918,677.591,[M-H]-,,,,,,,,,,,,,,,,,,0.089,0.0134,0.144,0.1265,0.1111,0.1232,0.0165,0.0225,0.0052,0.0211,0.0768,0.0512,0.0216,0.0105,0.0271,2e-4,1e-4,0.0016,2e-4,1e-4,4e-4,0.0207,0,0,1e-4,4e-4,1e-4,5e-4,0.0011,0,0.001,5e-4,4e-4,0,1e-4,4e-4,0.0014,0,4e-4,0.001,4e-4,1e-4,6e-4,8e-4,0.0025,0.0056,0.0023,0.0048,0.0083,85.85434:85 113.7963:23 314.16394:52 339.27759:87 353.30356:13 364.86935:248 364.9415:16 402.44846:15 437.34683:58 460.25293:19 567.54132:23 671.04285:23 673.06134:62 673.32104:11 676.59265:56 676.90778:11 677.58856:1206
2070,neg_7434,Unknown compound,,1,neg,7434,21.669,677.64569,[M+K-2H]-,,,,,,,,,,,,,,,,,,0,0,0,8e-4,6e-4,6e-4,5e-4,2e-4,2e-4,9e-4,0,0,0,0,0,5e-4,0.001,0,0,7e-4,0,0.1647,0.1719,0.0686,0.1351,0.1415,0.1352,0.1156,0.1168,0.1136,0.1377,0.1314,0.1447,0.0966,0.0967,0.0967,1.0678,0.9898,1.0821,1.6846,1.7475,1.6737,0.0505,0.0444,0.0458,0.0412,0.0443,0.0487,0.0516,105.4768:44 378.5517:26 677.46625:42 677.62433:1346
2071,neg_7442,Unknown compound,,1,neg,7442,14.399,678.52887,[M-H]-,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0385,0.0487,0.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352,0.0482,0.0333,0.0532,0.0552,0.0678,0.0688,0.0681,0.3217,0.3599,0.3444,0,0,0,0.0138,0.0099,0,0,0,0.0127,0,0.0122,0.0092,0.0103,68.99541:96 84.11651:14 92.08469:11 112.40431:12 112.98516:1412 113.2096:70 113.6086:29 115.28954:145 208.21719:15 281.77194:15 302.755:48 308.18561:72 351.97205:22 416.81366:59 477.42322:11 536.64429:34 678.44495:52 678.47211:21 678.57465:113 678.63959:12
2072,neg_7443,Unknown compound,,1,neg,7443,13.153,678.52917,[M-H]-,,,,,,,,,,,,,,,,,,0.0124,0.0042,0.0104,0.0215,0.0224,0.0221,0.1643,0.1671,0.1631,0.1562,0.103,0.1043,0.0895,0.0927,0.0905,0.0113,0.0045,0.0047,0.005,0.0024,0.0051,0.1762,0.0976,0.1989,0.1617,0.171,0.1597,0.1062,0.0983,0.0987,0.1273,0.1331,0.1293,0.0803,0.077,0.0886,0.1585,0.1585,0.1618,0.0772,0.0768,0.0714,0.0633,0.0591,0.0431,0.0595,0.0548,0.0586,0.0366,55.40499:42 61.95502:183 68.99474:449 69.30128:59 95.07007:38 112.98499:1890 113.21659:33 114.94734:47 331.9639:15 347.18274:23 632.56506:23 678.54645:43 678.60388:71 678.91687:29
2073,pos_6717,Simple ID,,9,pos,6717,14.959,572.54114,[M+H-H2O]+,generic,C38H71NO3,Cer(d18:2/20:1),5.341,5.341,Unknown,3,6,572.5411,[M+H-H2O]+,589.543395132,-0.0009931,2.736,Ceramides,RLLNNOMUVQRCCC-SKASBBOWNA-N,O=C(NC(CO)C(O)C=CCCCCCCCCC=CCCC)CCCCCCCCCC=CCCCCCCCC,LipidMAPS=LMSP02010027,0.0476,0.0532,0.0401,0.0332,0.032,0.028,0.0263,0.0281,0.0281,0.0174,0.0178,0.0174,0.0353,0.0354,0.0341,0.0436,0.0493,0.0425,0.041,0.0439,0.0466,0.0011,0.0074,0.0065,0,0,0,0,0,0,0,0,0,9e-4,0,0,7e-4,0,0.0025,0,0,0,0.0269,0.0257,0.0251,0.0248,0.0251,0.0255,0.0235,71.08549:220 71.10583:15 554.52557:12 572.3573:59 572.54254:1038 572.72467:29
2074,neg_8055,Simple ID,,3,neg,8055,14.445,701.55212,[M-H]-,generic,C40H79O7P,PA(O-20:0/17:1(9Z)),3.8707,3.8707,Unknown,3,20,701.5521,[M-H]-,702.556341498,-0.003035,2.204,"1-alkyl,2-acylglycerophosphates",HNBYWIHGTVSWNC-ZSEWSUKINA-N,O=C(OC(COCCCCCCCCCCCCCCCCCCCC)COP(=O)(O)O)CCCCCCCC=CCCCCCCC,LipidMAPS=LMGP10020050,0.2868,0.2612,0.2838,0.2522,0.2528,0.2564,0.6587,0.6618,0.6448,0.637,0.7078,0.6678,0.7018,0.6873,0.6922,0.3024,0.2817,0.3114,0.3168,0.3315,0.3518,0.0139,0.0281,0.0301,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0.2204,0.2226,0.2255,0.2326,0.23,0.2262,0.2265,50.4827:14 67.00629:40 397.35019:30 478.47424:121 651.64032:52 652.1134:14 654.60492:68 655.60925:1531 656.30481:20 656.34039:13 656.61115:230 656.70807:27 656.75201:12 657.71033:42 658.79138:15 666.17157:27 666.60516:256 666.74579:10 667.93457:20 668.54205:63
2075,neg_746,Simple ID,,1,neg,746,1.485,307.15527,[M-H]-,generic,C17H24O5,Dihydrocumambrin A,4.6472,4.6472,Unknown,3,13,307.1553,[M-H]-,308.162373868,-0.0002026,2.719,Guaianolides and derivatives,ACKIMLHJQRKFGM-UHFFFAOYNA-N,O=C(OC1CC(O)(C)C2CC=C(C)C2C3OC(=O)C(C)C13)C,"HMDB=HMDB0036489,KNApSAcK=C00020480,FooDB=FDB015386,NANPDB=NANPDB_5516,UNPD=UNPD90222,COCONUT=CNP0348617",0,0.001,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,6e-4,0,0.0069,0.0872,0.1004,0.2247,0.2416,0.204,0.2229,0.2364,0.2162,0.2501,0.2508,0.2546,0.1389,0.1499,0.121,0.1877,0.167,0.1643,0.3267,0.3662,0.3566,0.0517,0.0528,0.0526,0.0606,0.0572,0.0535,0.0562,52.21124:58 78.91796:16 104.47942:21 104.59338:78 105.16302:40 141.66943:42 151.04099:118 152.039:43 263.71124:26 291.20047:17 292.13208:171 292.46112:38 307.155:593
2076,pos_8714,Double ID,,2,pos,8714,17.855,634.6496,[M+H]+,generic,C42H83NO2,Cer(m18:1(4E)/24:0),5.2622,5.2622,Unknown,3,7,634.6496,[M+H]+,633.642380896,5.73e-05,2.938,N-acyl amines,SPBLYZJOQAUPPY-YCGJWADRNA-N,O=C(NC(C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,LipidMAPS=LMSP00000008,0.0307,0.0269,0.0289,0.0324,0.0323,0.0317,0.036,0.0384,0.0355,0.0451,0.0422,0.0484,0.0296,0.0299,0.0295,0.025,0.0396,0.0231,0.0155,0.0155,0.0167,0.0092,0.0109,0.0056,0.0551,0.1265,0.0615,0.121,0.0507,0.0497,0.0377,0.039,0.0399,0.0278,0.0287,0.0288,0.0846,0.0879,0.0877,0.0894,0.0917,0.0828,0.0306,0.0317,0.0318,0.0329,0.0333,0.0335,0.0349,55.05319:81 268.29785:242 268.37003:14 268.84726:10 616.63611:394 634.6015:35 634.65503:263
2077,neg_7465,Simple ID,,3,neg,7465,10.521,679.45618,[M+Cl]-,generic,C35H69N2O6P,"PE-Cer(d14:2(4E,6E)/19:0)",4.6538,4.6538,Unknown,3,10,679.4562,[M+Cl]-,644.489324558,0.0025258,2.629,Phosphoethanolamines,CKKDLMNKUBVQFV-WBIYUXSTNA-N,O=C(NC(COP(=O)(O)OCCN)C(O)C=CC=CCCCCCCC)CCCCCCCCCCCCCCCCCC,LipidMAPS=LMSP03020039,0.0595,0.0547,0.0601,0.1268,0.1162,0.1278,0.2543,0.2641,0.2628,0.2434,0.2797,0.2632,0.3583,0.3356,0.3592,0.4674,0.416,0.4646,0.215,0.2783,0.2828,0.0476,0.0187,0.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.1934,0.2024,0.2048,0.2098,0.2164,0.2177,142.56415:48 162.40121:118 243.76768:11 339.32343:190 359.01651:15 363.67761:10 535.42322:44 679.45825:326 679.56744:10 679.74103:12
