cluster,selected_feature,annotation_result,annotation_warning,cluster.size,source,Alignment.ID,Average.Rt.min.,Average.Mz,Adduct.type,level,Formula,Structure,Total.score,Final.score,Title,MS1.count,MSMS.count,PRECURSORMZ,PRECURSORTYPE,Theoretical.mass,Mass.error,Formula.score,Ontology,InChIKey,SMILES,Links,Chow..1,Chow..2,Chow..3,Chow..4,Chow..5,Chow..6,Chow..7,Chow..8,Chow..9,Chow..10,Chow..11,Chow..12,Chow..13,Chow..14,Chow..15,Chow..16,Chow..17,Chow..18,Chow..19,Chow..20,Chow..21,Blank.1,Blank.2,Blank.3,High.Fat..1,High.Fat..2,High.Fat..3,High.Fat..4,High.Fat..5,High.Fat..6,High.Fat..7,High.Fat..8,High.Fat..9,High.Fat..10,High.Fat..11,High.Fat..12,High.Fat..13,High.Fat..14,High.Fat..15,High.Fat..16,High.Fat..17,High.Fat..18,QC.1,QC.2,QC.3,QC.4,QC.5,QC.6,QC.7,MS.MS.spectrum
2761,pos_2217,Unknown compound,,2,pos,2217,8.282,239.14037,[2M+Na]+,,,,,,,,,,,,,,,,,,0.2578,0.2447,0.2543,0.2103,0.2112,0.229,0.0175,0.0169,0.0165,0.0157,0.0152,0.0147,0.0136,0.0118,0.0158,0.1732,0.1718,0.177,0.1606,0.1643,0.1731,0.0353,0.0308,0.1001,0.0078,0.0092,0.0026,0.0071,0.0069,0.0048,0.0075,0.0055,0.0056,0.0034,0.0088,0.006,0.0051,0.0011,0.0082,0.006,0.0146,0.0046,0.0548,0.059,0.0627,0.06,0.0577,0.0627,0.0634,55.0535:461 59.06742:70 74.21054:21 96.07058:29 96.53925:36 101.0601:88 108.07898:89 109.0754:351 114.08895:167 121.07331:29 139.08582:53
2762,pos_1675,Simple ID,Other possible annotated peaks for this cluster.,14,pos,1675,3.367,210.11261,[M+H-H2O]+,generic,C11H17NO4,"2-methyl-1-[2-oxo-4-(propan-2-yl)-1,3-oxazolidin-3-yl]butane-1,3-dione",5.0945,5.0945,Unknown,3,14,210.1126,[M+H-H2O]+,227.115758024,-0.0001302,3.242,Oxazolidinones,KLRWUKRCLFVLJI-UHFFFAOYSA-N,O=C1OCC(N1C(=O)C(C(=O)C)C)C(C)C,COCONUT=CNP0384986,0.6484,0.6596,0.6498,0.4002,0.4325,0.4205,0.0572,0.0559,0.0563,0.0495,0.046,0.0476,0.049,0.0485,0.0482,0.4079,0.4249,0.3892,0.3504,0.3465,0.3296,0.0672,0.058,0.1322,0.0091,0.0117,0.0158,0.0089,0.0134,0.0132,0.0103,0.0097,0.0112,0.0095,0.0058,0.0079,0.0117,0.009,0.0108,0.0127,0.0122,0.0105,0.1527,0.1385,0.1417,0.1363,0.1474,0.1325,0.1475,55.05418:125 56.0569:27 59.07293:11 101.06219:35 110.06024:586 110.08706:28 111.08893:62 125.04635:21 167.15532:139 193.10359:99 195.07909:146 210.07358:197 210.11098:366 210.14798:100
2763,pos_2224,Unknown compound,,8,pos,2224,7.811,240.07361,[2M+3H2O+2H]+,,,,,,,,,,,,,,,,,,0.5754,0.5091,0.6014,0,0.0602,0,0.3519,0.3726,0.3811,0.2559,0.2512,0.2549,0.2015,0.2071,0.1709,0,0,0,0,0,0,0.0211,0.0464,0.0063,3e-4,0.8404,3e-4,1.5618,1.5409,1.4958,0.7242,0.7357,0.7306,0.4674,0.4691,0.4438,0.3036,0.2808,0.2809,0,4e-4,5e-4,0.386,0.4003,0.4124,0.4118,0.3845,0.3778,0.4028,86.07299:96 109.03957:119 121.06542:73 126.04671:14 161.08379:75 166.21866:26 168.08507:91 171.70062:66 178.07278:138 179.07741:386 179.11063:18 180.08788:157 196.08031:75 204.06358:122
2764,pos_613,Simple ID,Other possible annotated peaks for this cluster.,3,pos,613,9.472,138.05515,[M+H]+,generic,C7H7NO2,2-Aminobenzoic acid,7.739,7.739,Trigonelline,3,5,138.0551,[M+H]+,137.047678464,-0.0001451,4.17,Aminobenzoic acids,RWZYAGGXGHYGMB-UHFFFAOYSA-N,O=C(O)C=1C=CC=CC1N,"HMDB=HMDB0001123,KNApSAcK=C00007382,ChEBI=CHEBI:16567;CHEBI:30754,DrugBank=DB04056;DB04166,SMPDB=PW_C000877,YMDB=YMDB00278,T3DB=T3D4165,FooDB=FDB000896;FDB030679,NANPDB=NANPDB_3852,STOFF=STOFF_7408,BMDB=BMDB01123,Urine=HMDB0001123,Feces=HMDB0001123,ECMDB=ECMDB01123,CSF=HMDB0001123,Serum=HMDB0001123,PubChem=5459842;227,PlantCyc=ANTHRANILATE,UNPD=UNPD99279,BLEXP=BLEXPDB00000000227,COCONUT=CNP0152283",1.1098,1.0761,1.0947,2.654,2.6965,2.595,4.1875,4.2867,4.29,2.6638,2.5731,2.6462,1.7832,1.7135,1.7578,2.2873,2.2216,2.3752,2.7635,2.6931,2.7326,0.2012,0.1386,0.1828,0.8383,0.8747,0.8538,0.8657,0.8065,0.844,0.0505,0.0468,0.0402,0.0328,0.0306,0.0363,0.084,0.0842,0.0766,0.2527,0.2572,0.2259,1.8786,2.0074,1.9924,1.9517,1.9227,1.8754,1.9166,78.04133:250 92.04892:136 94.066:220 138.05449:910 138.12459:48
2765,pos_2099,Simple ID,Other possible annotated peaks for this cluster.,3,pos,2099,4.412,232.15457,[M+H]+,generic,C11H21NO4,Butyrylcarnitine,5.8342,5.8342,Butyryl carnitine (isomer of 920); PlaSMA ID-919,3,11,232.1546,[M+H]+,231.147058152,-0.0002654,3.415,Acyl carnitines,QWYFHHGCZUCMBN-UHFFFAOYNA-N,O=C([O-])CC(OC(=O)CCC)C[N+](C)(C)C,"HMDB=HMDB0002013;HMDB0062510,ChEBI=CHEBI:7676;CHEBI:21949,YMDB=YMDB01536,FooDB=FDB022795,BMDB=BMDB02013,LipidMAPS=LMFA07070003;LMFA07070054,Urine=HMDB0002013,Saliva=HMDB0002013,CSF=HMDB0002013,Serum=HMDB0002013,BLEXP=BLEXPDB00000439829,COCONUT=CNP0082963",0.4144,0.4018,0.4082,5.5087,5.6414,5.5777,8.3335,8.3096,8.423,6.3133,6.1462,6.2881,7.0959,7.0655,7.1139,0.7645,0.8182,0.8027,2.3386,2.2956,2.4206,0.0233,0.0534,0.0315,0.4954,0.475,0.2916,3.1089,3.0165,2.998,8.0884,7.7946,8.0048,8.6778,8.699,8.7623,2.7026,2.8817,2.7099,0.3796,0.3624,0.3833,4.0413,3.9422,4.0621,3.9442,3.9163,3.9617,3.9782,60.0825:84 71.04617:131 85.02829:2476 86.0313:169 98.09399:34 151.07439:78 173.07809:347 173.20509:44 173.35144:19 174.08598:21 232.15364:855
2766,pos_109,Simple ID,,2,pos,109,6.962,84.08099,[M+H]+,generic,C5H9N,2-piperideine,6.1656,6.1656,Unknown,3,2,84.08099,[M+H]+,83.073499288,-0.0002143,3.343,Tetrahydropyridines,VSWICNJIUPRZIK-UHFFFAOYSA-N,C1=CCCCN1,"ChEBI=CHEBI:47859,UNPD=UNPD183534,BLEXP=BLEXPDB00010176084,COCONUT=CNP0200592",0.0446,0.0485,0.0533,0.0123,0.0125,0.0131,0.0526,0.0467,0.0549,0.0216,0.0225,0.0158,0.0189,0.0186,0.0204,0.0134,0.0173,0.0126,0.0127,0.013,0.0145,0.0594,0.2568,0.1416,0.0107,0.0058,0.0134,0.0115,0.0116,0.0123,0.0141,0.0118,0.0106,0.007,0.0101,0.0067,0.0168,0.0197,0.019,0.0141,0.0223,0.0188,0.0253,0.0216,0.0188,0.02,0.0218,0.0204,0.0182,56.0506:74 84.08141:104
2767,pos_3338,Simple ID,Other possible annotated peaks for this cluster.,16,pos,3338,12.744,295.11453,[M+NH4]+,generic,C11H11N5O4,"trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2- furyl)-vinyl]-1,3,4-oxadiazole",6.0885,6.0885,Unknown,3,7,295.1145,[M+NH4]+,277.081103832,0.0004294,3.721,Nitrofurans,QLKWZSDBTUTCIJ-PPRDQHCASA-N,O=[N+]([O-])C=1OC(C=CC2=NN=C(N=CN(C)C)O2)=CC1,ChEBI=CHEBI:82322,0.0579,0.0443,0.053,0.0743,0.0759,0.0714,0.0235,0.0301,0.0275,0.0171,0.0137,0.0138,0.0299,0.0307,0.0275,0.069,0.0654,0.0798,0.071,0.071,0.0717,0.0075,0.0052,0.0138,0.0269,0.0326,0.0398,0.0161,0.0174,0.0194,0.0176,0.0191,0.0247,0.0316,0.0332,0.0194,0.0475,0.0598,0.0511,0.0622,0.0563,0.0655,0.0365,0.0401,0.0406,0.0365,0.0398,0.0375,0.0427,98.05984:43 110.06918:105 111.04852:30 126.05434:160 140.06987:72 156.0787:29 295.14529:45
2768,pos_1092,Simple ID,,1,pos,1092,11.158,173.09227,[M+H]+,generic,C7H12N2O3,Glycylproline,5.1601,5.1601,Unknown,3,6,173.0923,[M+H]+,172.084792244,-0.0002313,3.233,Dipeptides,KZNQNBZMBZJQJO-UHFFFAOYNA-N,O=C(O)C1N(C(=O)CN)CCC1,"HMDB=HMDB0000721,ChEBI=CHEBI:70744;CHEBI:73779,FooDB=FDB022202,BMDB=BMDB00721,Urine=HMDB0000721,Saliva=HMDB0000721,Feces=HMDB0000721,CSF=HMDB0000721,Serum=HMDB0000721,PlantCyc=CPD-10814,UNPD=UNPD51137,BLEXP=BLEXPDB00000079101,COCONUT=CNP0295271",0.1111,0.1037,0.1006,0.041,0.0363,0.0371,0.0151,0.0088,0.0098,0.0112,0.0125,0.0088,0.0119,0.0112,0.0116,0.0322,0.0366,0.0361,0.0223,0.028,0.03,0.0234,0.0972,0.0344,0.0179,0.0127,0.0116,0.0243,0.0227,0.0243,0.0221,0.0241,0.0214,0.0186,0.0169,0.0207,0.0143,0.0127,0.0204,0.0115,0.0198,0.0158,0.0227,0.025,0.022,0.023,0.0179,0.0249,0.0206,55.29342:19 69.033:96 81.04438:433 83.05809:21 95.05905:116 127.24397:34
2769,pos_7418,Simple ID,Other possible annotated peaks for this cluster.,10,pos,7418,7.544,555.28625,[M+H]+,generic,C24H47N2O8PS,C12-ACP,5.1407,5.1407,Unknown,3,25,555.2863,[M+H]+,554.279074094,5.05e-05,3.181,Beta amino acids and derivatives,MQHKRTXVGFTPOG-ANBDAQEENA-N,O=C(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OC)CCCCCCCCCCC,LipidMAPS=LMFA07060002,0.0157,0,0.0074,0,8e-4,0.003,0.8207,0.748,0.8461,1.4576,1.2083,1.2203,0.5117,0.4724,0.5802,0,0,0,0.0831,0,0,0.019,0.0071,0,0.1359,0.1293,0,0.2686,0.2485,0.2612,0.2949,0.3203,0.3274,0.1901,0.2525,0.1532,0.0277,0.02,0.017,0,0,0,0.2737,0.1685,0.2917,0.2794,0.2932,0.3465,0.3217,77.03782:119 85.0277:78 118.0325:262 118.09399:12 125.05804:206 148.09737:140 171.11198:16 178.05568:44 213.12022:133 213.15984:13 240.08636:49 249.18259:44 258.09946:97 281.1478:65 338.21744:17 376.12732:58 415.56018:36 427.16483:26 436.13989:155 438.54935:23 520.31183:55 554.48523:18 555.31311:1094 555.3739:46 555.58771:15
2770,pos_2634,Simple ID,Other possible annotated peaks for this cluster.,59,pos,2634,11.376,260.16025,[M+H]+,generic,C11H21N3O4,Glutaminylisoleucine,5.6258,5.6258,Unknown,3,14,260.1602,[M+H]+,259.153206152,0.0002826,3.444,Dipeptides,XITLYYAIPBBHPX-WHOSYVTDNA-N,O=C(N)CCC(N)C(=O)NC(C(=O)O)C(C)CC,"HMDB=HMDB0028800,COCONUT=CNP0271733",0.0379,0.034,0.0326,0.0309,0.0298,0.0221,0.0498,0.061,0.0478,0.0362,0.0424,0.0352,0.0222,0.0266,0.0248,0.0217,0.0153,0.0194,0.0197,0.0187,0.0188,0.2878,0.2303,0.2424,0.1289,0.136,0.1428,0.371,0.3532,0.3605,0.192,0.1949,0.2017,0.2997,0.2885,0.2884,0.1369,0.1573,0.1419,0.112,0.0897,0.1158,0.0825,0.103,0.1039,0.0929,0.0892,0.0867,0.1022,84.04411:281 86.0963:688 87.10062:148 87.12658:12 129.1385:94 132.10112:169 138.0517:157 197.1275:121 197.41586:40 226.13347:21 226.15143:11 242.14909:604 243.1423:154 245.14076:101
2771,pos_110,Simple ID,,1,pos,110,12.576,84.081,[M+H]+,generic,C5H9N,2-methylbutanenitrile,4.3915,4.3915,Unknown,3,3,84.081,[M+H]+,83.073499288,-0.0002243,2.829,Nitriles,RCEJCSULJQNRQQ-UHFFFAOYNA-N,N#CC(C)CC,"ChEBI=CHEBI:61669;CHEBI:134630,STOFF=STOFF_7884,PubChem=29339,PlantCyc=CPD-10275,UNPD=UNPD26386,COCONUT=CNP0343114",0.0628,0.0659,0.0641,0.0718,0.0705,0.0714,0.0809,0.0692,0.079,0.0847,0.0841,0.082,0.1,0.0941,0.0984,0.0463,0.0521,0.0481,0.0424,0.0429,0.0464,0.1354,0.1105,0.1271,0.0382,0.0448,0.0418,0.0281,0.0309,0.0248,0.0312,0.0252,0.0313,0.0241,0.0201,0.0236,0.2227,0.2189,0.2375,0.4344,0.3791,0.4199,0.073,0.0709,0.0784,0.0754,0.0729,0.0769,0.076,56.04845:214 84.04449:482 84.06892:30
2772,pos_7424,Simple ID,Other possible annotated peaks for this cluster.,4,pos,7424,7.347,555.30981,[2M+H]+,generic,C12H23NO6,"N-[(3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]hexanamide",4.0336,4.0336,Unknown,3,21,555.3098,[2M+H]+,277.152537456,0.0010014,2.391,Acylaminosugars,HXYXZDBHBFMFTN-IZDZDGOPSA-N,O=C(NC1C(O)OC(CO)C(O)C1O)CCCCC,BLEXP=BLEXPDB00012086638,0.0223,0.0191,0.02,0.0014,0.0015,0.0022,0.3949,0.0964,0.056,0.1317,0,0.1674,0.5716,0.5968,0.5627,0.0271,0.0253,0.0287,0.0654,0.0665,0.0656,0.0132,0.0036,0.0068,0.092,0.0902,0.042,0.1237,0.1032,0.1401,0,0.0355,0.1503,0.185,0.1654,0.1998,0.094,0.1113,0.1056,0.0913,0.0933,0.0898,0.2061,0.2036,0.2445,0.249,0.1967,0.2046,0.2137,85.06426:262 155.07994:117 158.0753:38 164.06808:86 166.05319:88 170.08179:17 203.18044:29 213.29237:15 257.24951:30 275.14145:20 298.25656:20 334.17343:42 351.2532:51 404.30771:134 470.13409:138 473.64572:140 474.38968:24 521.4621:16 541.16748:26 553.67969:10 555.30713:1106
2773,pos_3507,Simple ID,Other possible annotated peaks for this cluster.,22,pos,3507,3.009,303.17062,[M+H]+,generic,C17H22N2O3,(R)-Trichostatin A;TSA;Trichostatin A,5.5233,5.5233,Unknown,3,8,303.1706,[M+H]+,302.163042564,-0.000281,3.338,Alkyl-phenylketones,RTKIYFITIVXBLE-GXJQNMHRNA-N,O=C(C=CC(=CC(C(=O)C1=CC=C(C=C1)N(C)C)C)C)NO,"KNApSAcK=C00016002,ChEBI=CHEBI:46024;CHEBI:91570;CHEBI:93196,DrugBank=DB04297,LipidMAPS=LMPK01000055,UNPD=UNPD100286;UNPD150631,BLEXP=BLEXPDB00000444732,NPA=NPA005358,COCONUT=CNP0213302",0.292,0.251,0.371,0.2765,0.3081,0.3043,0.0115,0.0098,0.0054,0.0047,0,0.0069,0.0083,0,0.0073,0.1699,0.2045,0.1968,0.1597,0.1861,0.196,0.0818,0.0037,0,0.917,0.8957,1.0363,1.0599,0.9537,1.0146,0.0042,0.0065,0.0084,0.0215,0.0237,0.0175,0.8236,0.8541,0.7947,0.929,0.971,0.86,0.2905,0.2618,0.2771,0.2799,0.2958,0.2842,0.2949,79.05643:73 81.07177:156 106.06517:55 124.07484:12 180.10074:707 181.10579:76 212.23906:65 214.03427:48
2774,pos_1104,Simple ID,,1,pos,1104,9.932,174.05803,[M+H]+,generic,C7H11NO2S,"2-amino-3-(4,5-dihydrothiophen-2-yl)propanoic acid",4.7356,4.7356,Unknown,3,7,174.058,[M+H]+,173.051049592,0.000326,3.099,Alpha amino acids,NTMRRUJVGPIFTI-UHFFFAOYSA-N,O=C(O)C(N)CC=1SCCC1,COCONUT=CNP0145161,0.0513,0.0513,0.0547,0.0257,0.0336,0.0285,0.0026,0.001,6e-4,5e-4,8e-4,1e-4,0.0029,0.0015,0.0014,0.0289,0.0264,0.0327,0.0239,0.0192,0.0263,0.0269,0.0087,0.0159,0.0025,0.0015,0.004,0.0036,0.0042,0.0049,0.0014,0.0015,0.002,0.0026,0.0046,0.001,1e-4,0.0018,3e-4,3e-4,0.0015,0.0012,0.0034,0.0072,0.005,0.0062,0.0044,0.0047,0.0043,55.05336:185 85.01188:135 126.03587:217 138.08734:14 156.78397:21 157.05394:19 174.10776:56
2775,pos_486,Simple ID,Other possible annotated peaks for this cluster.,3,pos,486,12.853,128.0705,[M+ACN+H]+,generic,C4H6O2,But-2-enoic acid,6.0053,6.0053,Unknown,3,9,128.0705,[M+ACN+H]+,86.036779432,0.000105,3.297,Straight chain fatty acids,LDHQCZJRKDOVOX-NSCUHMNNSA-N,O=C(O)C=CC,"HMDB=HMDB0010720;HMDB0034439,ChEBI=CHEBI:17217;CHEBI:36258;CHEBI:41131;CHEBI:35899;CHEBI:36253;CHEBI:36254,DrugBank=DB02074,SMPDB=PW_C006728,FooDB=FDB003282;FDB003283;FDB012845,STOFF=STOFF_7093,BMDB=BMDB10720,LipidMAPS=LMFA01030194;LMFA01030195;LMFA01030925,PubChem=6971246,UNPD=UNPD13065;UNPD188577;UNPD218063,BLEXP=BLEXPDB00000019499,COCONUT=CNP0379669",0.0173,0.0165,0.0139,0.0119,0.0149,0.0134,0.226,0.2331,0.2309,0.2617,0.2626,0.2668,0.2756,0.2664,0.2618,0.0195,0.019,0.0229,0.0256,0.0302,0.0334,0.0972,0.0597,0.1135,0.011,0.0095,0.0078,0.0073,0.0053,0.0046,0.0068,0.0048,0.0034,0.0035,0.0027,0.0041,0.0086,0.0056,0.0072,0.0071,0.0126,0.0042,0.0976,0.1137,0.1021,0.1044,0.1184,0.1038,0.1133,55.05523:381 56.05044:15 69.04468:162 82.0649:270 82.09813:11 84.04437:168 84.06288:13 100.07678:61 125.14683:37
2776,pos_1106,Simple ID,,1,pos,1106,12.483,174.07666,[M+H]+,generic,C7H11NO4,N-Acetyl-L-glutamate 5-semialdehyde,6.2001,6.2001,Unknown,3,8,174.0767,[M+H]+,173.068807832,-0.0006157,3.411,N-acyl-L-alpha-amino acids,BCPSFKBPHHBDAI-LURJTMIESA-N,O=CCCC(NC(=O)C)C(=O)O,"HMDB=HMDB0006488,ChEBI=CHEBI:16319;CHEBI:29123,YMDB=YMDB00255;YMDB00536,FooDB=FDB023938,BMDB=BMDB06488,ECMDB=ECMDB06488,PubChem=6857435;192878,PlantCyc=CPD-469,COCONUT=CNP0055559",0.0247,0.0294,0.0249,0.0943,0.0935,0.0861,0.08,0.0804,0.0758,0.0896,0.0904,0.0982,0.0909,0.0993,0.0851,0.0465,0.0329,0.0395,0.074,0.0864,0.0818,0.0547,0.019,0,5e-4,8e-4,0.0038,0.001,0,0.0026,0.001,9e-4,0.001,0,0.0015,4e-4,0,7e-4,0,7e-4,8e-4,0.0026,0.0471,0.0459,0.0541,0.0456,0.0472,0.053900000000000003,0.0439,56.05111:160 83.06002:136 84.04408:385 86.06029:431 98.05914:150 112.07294:92 114.05494:222 114.09506:18
2777,pos_1109,Simple ID,Other possible annotated peaks for this cluster.,2,pos,1109,3.148,174.09451,[M+H]+,generic,C8H15NOS,7-methylthioheptanonitrile oxide,4.4462,4.4462,Unknown,3,8,174.0945,[M+H]+,173.0874351,0.0002116,2.93,Nitriles,RFMWHKQIFOKKGC-UHFFFAOYSA-N,[O-][N+]#CCCCCCCSC,"PlantCyc=CPD-12398,COCONUT=CNP0121844",0.0113,0.0119,0.0167,0.0175,0.0198,0.022,0.0165,0.0149,0.0097,0.0048,0.0087,0.0106,0.0139,0.0186,0.015,0.0411,0.0415,0.0403,0.0385,0.0436,0.0412,0.0671,0.025,0.0824,0.1378,0.1316,0.1051,0.1088,0.1126,0.1153,0.1297,0.1214,0.1177,0.0814,0.0825,0.0655,0.0081,0.0096,0.0094,0.0129,0.0134,0.0212,0.0438,0.0413,0.0449,0.041,0.0473,0.0444,0.0414,61.0099:139 80.04893:84 80.06121:20 99.04371:186 115.07381:232 117.05563:164 128.049:45 174.13361:14
2778,pos_3316,Simple ID,Other possible annotated peaks for this cluster.,4,pos,3316,9.49,293.18582,[M+H-2H2O]+,generic,C16H28N2O5,"N-[(2S,3S,6R)-2-(hydroxymethyl)-6-[2-oxo-2-(1-piperidinyl)ethyl]-3-oxanyl]-2-methoxyacetamide",5.4392,5.4392,Unknown,3,16,293.1858,[M+H-2H2O]+,328.199821996,0.0001691,3.625,C-glycosyl compounds,DVRCOHXMQROJRA-RDMRCOCINA-N,O=C(NC1CCC(OC1CO)CC(=O)N2CCCCC2)COC,ChEBI=CHEBI:118542;CHEBI:118554;CHEBI:118555;CHEBI:118637;CHEBI:118638;CHEBI:118652;CHEBI:118711;CHEBI:118794,0.0867,0.0905,0.0788,0.0504,0.0595,0.0603,0.5874,0.5447,0.5837,0.6059,0.5926,0.6238,0.5424,0.5241,0.5497,0.0652,0.0786,0.0745,0.152,0.155,0.149,2.0229,2.2405,2.8436,0.1135,0.1026,0.1021,0.0799,0.0703,0.0743,0.0548,0.0556,0.0516,0.068,0.0713,0.07,0.0592,0.0705,0.0411,0.0555,0.0692,0.0642,0.2329,0.2465,0.2588,0.2482,0.2418,0.2341,0.235,94.06447:103 112.07499:87 112.08736:23 122.09334:202 136.07701:92 177.08885:187 183.11638:89 209.11511:68 210.07715:83 234.10872:53 247.15518:43 275.16525:126 278.11639:71 293.11392:20 293.1871:582 293.64664:24
2779,pos_1112,Simple ID,Other possible annotated peaks for this cluster.,24,pos,1112,6.818,174.1129,[M+H]+,generic,C8H15NO3,Swainsonine;(-)-Swainsonine,6.7339,6.7339,Unknown,3,12,174.1129,[M+H]+,173.10519334,-0.0004302,3.755,Indolizidines,FXUAIOOAOAVCGD-WLGYTPMDNA-N,OC1CN2CCCC(O)C2C1O,"KNApSAcK=C00002075,ChEBI=CHEBI:9367,DrugBank=DB02034,T3DB=T3D3087,PubChem=51683,UNPD=UNPD32151,BLEXP=BLEXPDB00000005363,COCONUT=CNP0197004",0.7198,0.6978,0.7245,0.7852,0.7753,0.7553,0.805,0.8482,0.8327,0.8956,0.9062,0.8957,0.9593,0.9742,1.0135,0.6849,0.7403,0.7139,0.8079,0.7493,0.7482,0.0124,0.0013,0.047,0.0045,0.007,0.0054,0.0041,0.0027,0.0015,0.0078,0.008,0.0112,0.0057,0.0035,0.0062,0.0055,0.0027,0.0053,0.0062,0.0063,0.0111,0.5794,0.5842,0.5972,0.5581,0.572,0.5564,0.5838,57.0708:76 70.06511:122 88.075:119 98.38715:17 110.09797:182 128.10762:802 130.12363:408 134.07742:68 156.10095:413 156.14928:11 157.10429:100 174.11479:12
2780,pos_1886,Simple ID,Other possible annotated peaks for this cluster.,5,pos,1886,8.144,221.12825,[M+H]+,generic,C12H16N2O2,"4,5-dimethyl-2-(2-oxopyrrolidin-1-yl)-3,4-dihydro-2H-pyran-6-carbonitrile",5.5527,5.5527,Unknown,3,14,221.1283,[M+H]+,220.121177752,0.0001542,3.353,N-alkylpyrrolidines,KPYAHKORMFXMTB-UHFFFAOYSA-N,N#CC=1OC(N2C(=O)CCC2)CC(C1C)C,COCONUT=CNP0048710,0.064,0.0818,0.0667,0.0692,0.0618,0.0591,0.0067,0.004,0.0025,0.0072,0.0037,0.0055,0.0013,0.0051,0.002,0.0621,0.0652,0.0619,0.0591,0.0553,0.0571,0.0484,0.0156,0.0063,9e-4,0.0035,0,0.0034,0.004,0.0038,0,0.003,0.0039,0.0032,0.0029,4e-4,0.0015,0.0026,0.0041,0.0012,0.0034,0.0049,0.0265,0.0209,0.031,0.0251,0.0276,0.0301,0.0262,55.05337:13 57.03449:99 57.0457:24 69.04479:211 69.0703:13 78.03323:195 89.08994:108 105.06915:107 109.18092:34 131.05991:37 149.06413:92 149.10635:53 150.05527:33 151.05452:140
2781,pos_892,Simple ID,Other possible annotated peaks for this cluster.,25,pos,892,10.562,160.09686,[M+H]+,generic,C7H13NO3,4-Hydroxystachydrine,6.4804,6.4804,Unknown,3,11,160.0969,[M+H]+,159.089543276,-8.03e-05,3.731,Proline and derivatives,MUNWAHDYFVYIKH-DBJGSTHZNA-N,O=C([O-])C1CC(O)C[N+]1(C)C,"HMDB=HMDB0029230;HMDB0029409;HMDB0029412,KNApSAcK=C00001345,ChEBI=CHEBI:85533;CHEBI:85534,FooDB=FDB000498;FDB000502,Urine=HMDB0029412,UNPD=UNPD150216;UNPD155161;UNPD175050;UNPD42878,BLEXP=BLEXPDB00000164642,COCONUT=CNP0115471;CNP0307418",0.0568,0.0586,0.0698,0.0269,0.0342,0.0337,0.4313,0.4719,0.4049,0.3569,0.4648,0.41,0.6087,0.561,0.5711,0.115,0.1155,0.1183,0.1371,0.1414,0.1448,0.0463,0.0162,0.0407,0.0079,0.0056,0.0076,0.006,0.0035,0.0047,0.0059,0.0055,0.0059,0.0032,0.0088,0.0061,0.0079,0.0037,0.0076,0.0069,0.0053,0.0112,0.3147,0.3512,0.3566,0.3515,0.3558,0.3841,0.3513,58.06516:413 58.08646:14 59.07229:180 70.06612:516 70.09958:12 86.05791:151 102.05575:28 114.05616:28 114.09089:233 132.0504:55 160.09784:241
2782,pos_1115,Simple ID,,1,pos,1115,5.199,174.12349,[M+H]+,generic,C7H15N3O2,L-Indospicine,5.4181,5.4181,Unknown,3,5,174.1235,[M+H]+,173.11642672,0.0002032,3.285,L-alpha-amino acids,SILQDLDAWPQMEL-UHFFFAOYNA-N,O=C(O)C(N)CCCCC(=N)N,"KNApSAcK=C00001373,ChEBI=CHEBI:6253,UNPD=UNPD144201,BLEXP=BLEXPDB00004479245,COCONUT=CNP0377487",3.0521,4.4042,2.731,1.7493,1.2858,1.1069,0.3476,0.2429,0.435,0.16,0.2061,0.1887,0.2397,0.2493,0.1862,2.4277,2.9284,2.9835,1.0159,0.9799,0.824,0.0343,0,0.0062,0.6532,0.5297,0.6986,1.1708,0.8634,0.7641,0.6262,0.4948,0.4199,0.4924,0.3883,0.3222,0.2113,0.2909,0.2102,0.7161,0.6615,0.6137,0.4088,0.6162,0.6116,0.5459,0.6172,0.7589,0.6949,55.16174:18 71.05838:86 71.07207:18 87.04401:294 174.12547:142
2783,pos_112,Simple ID,Other possible annotated peaks for this cluster.,6,pos,112,14.289,84.08109,[M+H]+,generic,C5H9N,1-piperideine,5.6202,5.6202,Unknown,3,3,84.08109,[M+H]+,83.073499288,-0.0003143,3.383,Tetrahydropyridines,DWKUKQRKVCMOLP-UHFFFAOYSA-N,N1=CCCCC1,"ChEBI=CHEBI:47858,PubChem=68161,BLEXP=BLEXPDB00000068161,COCONUT=CNP0139263",0.0868,0.092,0.0903,0.0443,0.0395,0.0443,0.162,0.1505,0.1447,0.1471,0.135,0.144,0.2049,0.1894,0.1745,0.044,0.0426,0.0431,0.0309,0.0354,0.0261,0.1344,0.1527,0.156,0.042,0.0484,0.0428,0.0402,0.0353,0.0343,0.0584,0.0639,0.0604,0.0639,0.0749,0.0592,0.0788,0.0735,0.0739,0.0853,0.0731,0.0804,0.1316,0.1465,0.144,0.1538,0.1473,0.1582,0.1529,56.04891:98 66.03364:174 84.07952:259
